2015-12-31 15:51:40.580 [error] <0.91.0> gen_server maxwell_protocol_channel_sup terminated with reason: no such process or port in call to gen_server:call(ranch_sup, {start_child,{{ranch_listener_sup,command_channel},{ranch_listener_sup,start_link,[command_channel,...]},...}}, infinity) in gen_server:call/3 line 190
2015-12-31 15:51:40.581 [error] <0.91.0> CRASH REPORT Process maxwell_protocol_channel_sup with 0 neighbours exited with reason: no such process or port in call to gen_server:call(ranch_sup, {start_child,{{ranch_listener_sup,command_channel},{ranch_listener_sup,start_link,[command_channel,...]},...}}, infinity) in gen_server:call/3 line 190 in gen_server:terminate/6 line 746
2015-12-31 16:32:02.580 [error] <0.97.0> Supervisor maxwell_protocol_channel_sup had child maxwell_protocol_channel_pools started with maxwell_protocol_channel_pools:start_link() at undefined exit with reason {'EXIT',{undef,[{maxwell_protocol_channel_pools,start_link,[],[]},{supervisor,do_start_child,2,[{file,"supervisor.erl"},{line,314}]},{supervisor,start_children,3,[{file,"supervisor.erl"},{line,297}]},{supervisor,init_children,2,[{file,"supervisor.erl"},{line,263}]},{gen_server,init_it,6,[{file,"gen_server.erl"},{line,306}]},{proc_lib,init_p_do_apply,3,[{file,"proc_lib.erl"},{line,239}]}]}} in context start_error
2015-12-31 16:32:02.581 [error] <0.59.0> CRASH REPORT Process <0.59.0> with 0 neighbours exited with reason: {{shutdown,{failed_to_start_child,maxwell_protocol_channel_pools,{'EXIT',{undef,[{maxwell_protocol_channel_pools,start_link,[],[]},{supervisor,do_start_child,2,[{file,"supervisor.erl"},{line,314}]},{supervisor,start_children,3,[{file,"supervisor.erl"},{line,297}]},{supervisor,init_children,2,[{file,"supervisor.erl"},{line,263}]},{gen_server,init_it,6,[{file,"gen_server.erl"},{line,306}]},{proc_lib,init_p_do_apply,3,[{file,"proc_lib.erl"},{line,239}]}]}}}},{maxwell_protocol_channel_app,start,...}} in application_master:init/4 line 133
2015-12-31 16:44:00.437 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.443 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.444 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.445 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.446 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.448 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.449 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.450 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.451 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.452 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.454 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.455 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.456 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.458 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.459 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.460 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.468 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.469 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.471 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.472 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.474 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.476 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.477 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.479 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.481 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.482 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.484 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.485 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.486 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.487 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.488 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.489 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.490 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.492 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.493 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.494 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.495 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.496 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.498 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.499 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.500 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.501 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.502 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.504 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.505 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.506 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.515 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.516 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.518 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.519 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.520 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.521 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.523 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.524 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.525 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.527 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.529 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.530 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.532 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.533 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.534 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.535 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.537 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.538 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.539 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.540 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.547 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.549 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.550 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.551 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.553 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.554 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.555 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.557 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.558 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.560 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.561 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.562 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.564 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.565 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.567 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.568 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.569 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.570 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.572 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.573 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.574 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.582 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.583 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.584 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.585 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.587 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.588 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.590 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.591 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.593 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.594 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.596 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.598 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.599 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:44:00.601 [error] <0.131.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:19.326 [error] <0.143.0> gen_server <0.143.0> terminated with reason: bad argument in call to erlang:byte_size([[["\b",[3]],[[16],[1]],[[26],[19],<<131,100,0,15,110,111,95,115,117,99,104,95,104,97,110,100,108,...>>]]]) in maxwell_protocol_channel_command_protocol:handle_info/2 line 87
2015-12-31 16:46:19.326 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:19.327 [error] <0.143.0> CRASH REPORT Process <0.143.0> with 0 neighbours exited with reason: bad argument in call to erlang:byte_size([[["\b",[3]],[[16],[1]],[[26],[19],<<131,100,0,15,110,111,95,115,117,99,104,95,104,97,110,100,108,...>>]]]) in maxwell_protocol_channel_command_protocol:handle_info/2 line 87 in gen_server:terminate/6 line 746
2015-12-31 16:46:19.327 [error] <0.106.0> Ranch listener command_channel had connection process started with maxwell_protocol_channel_command_protocol:start_link/4 at <0.143.0> exit with reason: {badarg,[{erlang,byte_size,[[[["\b",[3]],[[16],[1]],[[26],[19],<<131,100,0,15,110,111,95,115,117,99,104,95,104,97,110,100,108,101,114>>]]]],[]},{maxwell_protocol_channel_command_protocol,handle_info,2,[{file,"src/maxwell_protocol_channel_command_protocol.erl"},{line,87}]},{gen_server,handle_msg,5,[{file,"gen_server.erl"},{line,599}]},{proc_lib,init_p_do_apply,3,[{file,"proc_lib.erl"},{line,239}]}]}

2015-12-31 16:46:19.328 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:19.328 [error] <0.144.0> gen_server <0.144.0> terminated with reason: bad argument in call to erlang:byte_size([[["\b",[3]],[[16],[1]],[[26],[19],<<131,100,0,15,110,111,95,115,117,99,104,95,104,97,110,100,108,...>>]]]) in maxwell_protocol_channel_command_protocol:handle_info/2 line 87
2015-12-31 16:46:19.329 [error] <0.144.0> CRASH REPORT Process <0.144.0> with 0 neighbours exited with reason: bad argument in call to erlang:byte_size([[["\b",[3]],[[16],[1]],[[26],[19],<<131,100,0,15,110,111,95,115,117,99,104,95,104,97,110,100,108,...>>]]]) in maxwell_protocol_channel_command_protocol:handle_info/2 line 87 in gen_server:terminate/6 line 746
2015-12-31 16:46:19.329 [error] <0.106.0> Ranch listener command_channel had connection process started with maxwell_protocol_channel_command_protocol:start_link/4 at <0.144.0> exit with reason: {badarg,[{erlang,byte_size,[[[["\b",[3]],[[16],[1]],[[26],[19],<<131,100,0,15,110,111,95,115,117,99,104,95,104,97,110,100,108,101,114>>]]]],[]},{maxwell_protocol_channel_command_protocol,handle_info,2,[{file,"src/maxwell_protocol_channel_command_protocol.erl"},{line,87}]},{gen_server,handle_msg,5,[{file,"gen_server.erl"},{line,599}]},{proc_lib,init_p_do_apply,3,[{file,"proc_lib.erl"},{line,239}]}]}

2015-12-31 16:46:19.330 [error] <0.145.0> gen_server <0.145.0> terminated with reason: bad argument in call to erlang:byte_size([[["\b",[3]],[[16],[1]],[[26],[19],<<131,100,0,15,110,111,95,115,117,99,104,95,104,97,110,100,108,...>>]]]) in maxwell_protocol_channel_command_protocol:handle_info/2 line 87
2015-12-31 16:46:19.330 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:19.330 [error] <0.145.0> CRASH REPORT Process <0.145.0> with 0 neighbours exited with reason: bad argument in call to erlang:byte_size([[["\b",[3]],[[16],[1]],[[26],[19],<<131,100,0,15,110,111,95,115,117,99,104,95,104,97,110,100,108,...>>]]]) in maxwell_protocol_channel_command_protocol:handle_info/2 line 87 in gen_server:terminate/6 line 746
2015-12-31 16:46:19.331 [error] <0.106.0> Ranch listener command_channel had connection process started with maxwell_protocol_channel_command_protocol:start_link/4 at <0.145.0> exit with reason: {badarg,[{erlang,byte_size,[[[["\b",[3]],[[16],[1]],[[26],[19],<<131,100,0,15,110,111,95,115,117,99,104,95,104,97,110,100,108,101,114>>]]]],[]},{maxwell_protocol_channel_command_protocol,handle_info,2,[{file,"src/maxwell_protocol_channel_command_protocol.erl"},{line,87}]},{gen_server,handle_msg,5,[{file,"gen_server.erl"},{line,599}]},{proc_lib,init_p_do_apply,3,[{file,"proc_lib.erl"},{line,239}]}]}

2015-12-31 16:46:19.332 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:19.332 [error] <0.146.0> gen_server <0.146.0> terminated with reason: bad argument in call to erlang:byte_size([[["\b",[3]],[[16],[1]],[[26],[19],<<131,100,0,15,110,111,95,115,117,99,104,95,104,97,110,100,108,...>>]]]) in maxwell_protocol_channel_command_protocol:handle_info/2 line 87
2015-12-31 16:46:19.333 [error] <0.146.0> CRASH REPORT Process <0.146.0> with 0 neighbours exited with reason: bad argument in call to erlang:byte_size([[["\b",[3]],[[16],[1]],[[26],[19],<<131,100,0,15,110,111,95,115,117,99,104,95,104,97,110,100,108,...>>]]]) in maxwell_protocol_channel_command_protocol:handle_info/2 line 87 in gen_server:terminate/6 line 746
2015-12-31 16:46:19.333 [error] <0.106.0> Ranch listener command_channel had connection process started with maxwell_protocol_channel_command_protocol:start_link/4 at <0.146.0> exit with reason: {badarg,[{erlang,byte_size,[[[["\b",[3]],[[16],[1]],[[26],[19],<<131,100,0,15,110,111,95,115,117,99,104,95,104,97,110,100,108,101,114>>]]]],[]},{maxwell_protocol_channel_command_protocol,handle_info,2,[{file,"src/maxwell_protocol_channel_command_protocol.erl"},{line,87}]},{gen_server,handle_msg,5,[{file,"gen_server.erl"},{line,599}]},{proc_lib,init_p_do_apply,3,[{file,"proc_lib.erl"},{line,239}]}]}

2015-12-31 16:46:19.334 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:19.334 [error] <0.147.0> gen_server <0.147.0> terminated with reason: bad argument in call to erlang:byte_size([[["\b",[3]],[[16],[1]],[[26],[19],<<131,100,0,15,110,111,95,115,117,99,104,95,104,97,110,100,108,...>>]]]) in maxwell_protocol_channel_command_protocol:handle_info/2 line 87
2015-12-31 16:46:19.335 [error] <0.147.0> CRASH REPORT Process <0.147.0> with 0 neighbours exited with reason: bad argument in call to erlang:byte_size([[["\b",[3]],[[16],[1]],[[26],[19],<<131,100,0,15,110,111,95,115,117,99,104,95,104,97,110,100,108,...>>]]]) in maxwell_protocol_channel_command_protocol:handle_info/2 line 87 in gen_server:terminate/6 line 746
2015-12-31 16:46:19.335 [error] <0.106.0> Ranch listener command_channel had connection process started with maxwell_protocol_channel_command_protocol:start_link/4 at <0.147.0> exit with reason: {badarg,[{erlang,byte_size,[[[["\b",[3]],[[16],[1]],[[26],[19],<<131,100,0,15,110,111,95,115,117,99,104,95,104,97,110,100,108,101,114>>]]]],[]},{maxwell_protocol_channel_command_protocol,handle_info,2,[{file,"src/maxwell_protocol_channel_command_protocol.erl"},{line,87}]},{gen_server,handle_msg,5,[{file,"gen_server.erl"},{line,599}]},{proc_lib,init_p_do_apply,3,[{file,"proc_lib.erl"},{line,239}]}]}

2015-12-31 16:46:19.336 [error] <0.148.0> gen_server <0.148.0> terminated with reason: bad argument in call to erlang:byte_size([[["\b",[3]],[[16],[1]],[[26],[19],<<131,100,0,15,110,111,95,115,117,99,104,95,104,97,110,100,108,...>>]]]) in maxwell_protocol_channel_command_protocol:handle_info/2 line 87
